"Num_Acc","an","mois","jour","hrmn","lum","agg","int","atm","col","com","adr","gps","lat","long","dep"
201600002148,16,3,1,2145,3,2,1,1,6,14,"RN162","M",4784329,"-69738",530
201600002149,16,4,21,1700,1,1,1,2,7,46,"","M",4793574,"-50624",530
201600002150,16,5,4,1230,1,1,2,1,3,66,"","M",4778121,"-77090",530
201600002151,16,5,8,1400,1,1,1,1,6,78,"","M",4780715,"-63816",530
201600002152,16,6,7,1545,1,2,1,1,6,104,"Division LECLERC","M",4785396,"-60807",530
201600002153,16,6,26,430,2,1,1,1,6,62,"","M",4782964,"-73320",530
201600002154,16,7,5,1430,1,2,3,1,3,62,"route de loigne sur maye","M",4783715,"-72037",530
201600002155,16,7,16,1445,1,2,1,1,3,14,"avenue georges pompidou","M",4782440,"-69033",530
201600002156,16,7,18,915,1,2,1,1,3,62,"RUE DE LA LIBERATION","M",4783619,"-72805",530
201600002157,16,7,31,1315,1,1,1,1,7,117,"","M",4791126,"-73017",530
201600002158,16,8,20,1215,1,1,1,1,7,29,"","M",4780805,"-56114",530
201600002159,16,9,1,915,1,1,2,1,3,46,"","M",4792568,"-48687",530
201600002160,16,9,13,2330,3,1,1,6,6,14,"","M",4779951,"-65351",530
201600002161,16,10,5,1745,1,1,1,1,2,4,"","M",4781329,"-80988",530
201600002162,16,10,18,845,1,2,1,8,6,62,"boulevard Bonneau","M",4782942,"-71130",530
201600002163,16,11,20,45,3,1,1,6,6,150,"","M",4778382,"-67658",530
201600002164,16,11,22,115,3,1,1,1,6,62,"","M",4781549,"-72839",530
201600002165,16,12,1,1530,1,1,1,1,7,206,"","M",4792685,"-58275",530
201600002166,16,12,11,1,3,1,1,5,6,63,"","M",4781812,"-59811",530
201600002167,16,12,16,645,2,1,1,5,6,4,"","M",4781278,"-81243",530
201600002168,16,12,29,1245,1,1,9,1,2,37,"","M",4787091,"-38541",530
201600002169,16,2,6,1815,3,1,2,6,3,135,"","M",4791622,"-100124",530
201600002170,16,2,25,815,1,1,1,1,1,77,"","M",4790973,"-92583",530
201600002171,16,3,7,1800,1,1,1,1,7,77,"","M",4793009,"-91776",530
201600002172,16,6,5,45,3,1,1,1,7,84,"","M",4785341,"-94121",530
201600002173,16,6,24,1500,1,1,1,1,3,77,"","M",4792018,"-92143",530
201600002174,16,7,11,1730,1,1,1,1,7,258,"","M",4784663,"-105891",530
201600002175,16,12,2,1915,3,1,1,5,6,191,"","M",4790582,"-110373",530
201600002176,16,12,5,830,1,2,6,1,3,84,"route departementale 771","M",4784504,"-96455",530
201600002177,16,12,18,700,3,1,1,5,3,58,"","M",4789578,"-92923",530
201600002178,16,2,29,1600,1,2,1,7,6,147,"rue duguesclin","M",4830852,"-62265",530
201600002179,16,4,29,1800,1,2,1,1,2,147,"","M",4828338,"-61587",530
201600002180,16,5,24,1630,1,1,3,1,3,8,"","M",4831010,"-54104",530
201600002181,16,8,20,1300,1,1,1,1,5,8,"","M",4829334,"-59123",530
201600002182,16,8,20,745,2,1,1,1,2,8,"","M",4833753,"-54051",530
201600002183,16,9,10,1100,1,2,6,1,3,147,"ZI Huilerie","M",4828559,"-62272",530
201600002184,16,10,6,815,1,1,1,1,7,72,"","M",4823850,"-63320",530
201600002185,16,10,11,1030,1,2,6,7,3,147,"carrefour jean jaures","M",4829823,"-61489",530
201600002186,16,1,23,1715,1,2,1,1,6,96,"","M",4829701,"-94031",530
201600002187,16,5,8,600,3,1,1,1,6,64,"","M",4832801,"-71874",530
201600002188,16,6,9,745,1,2,1,1,1,107,"RUE DU DOUANIER ROUSSEAU","M",4841108,"-80231",530
201600002189,16,7,1,2000,1,1,1,2,6,245,"","M",4842737,"-28982",530
201600002190,16,7,5,1045,1,1,1,1,1,111,"","M",4837064,"-60707",530
201600002191,16,7,7,1115,1,2,1,1,7,96,"Rue de Saint denis","M",4829948,"-92757",530
201600002192,16,7,10,2030,1,1,1,1,4,177,"","M",4831344,"-105682",530
201600002193,16,9,7,1900,1,2,1,7,6,96,"6 rue gambetta","M",4829701,"-94031",530
201600002194,16,9,6,2015,1,2,1,1,7,96,"route de Laval","M",4829320,"-92927",530
201600002195,16,11,9,1815,3,1,1,3,6,131,"","M",4844495,"-80473",530
201600002196,16,11,28,800,1,1,1,1,7,213,"","M",4842244,"-106261",530
201600002197,16,4,26,1600,1,1,1,3,7,144,"","M",4831183,"-48147",530
201600002198,16,6,5,100,3,1,1,1,7,127,"","M",4846361,"-45184",530
201600002199,16,10,6,1315,1,1,1,1,7,230,"","M",4849922,"-41429",530
201600002200,16,6,9,1645,1,1,1,1,3,236,"","M",4829460,"-17069",530
201600002201,16,10,25,2000,3,1,1,1,1,208,"","M",4843467,"-26270",530
201600002202,16,2,4,1155,1,2,1,1,6,283,"40, MICHELET (RUE DU 40/","M",4626032,"565289",10
201600002203,16,2,20,1826,3,1,1,1,7,14,"CD 31","",NA,NA,10
201600002204,16,3,3,640,5,2,1,4,3,283,"1, OYONNAX (ROUTE D')","",NA,NA,10
201600002205,16,4,8,1425,1,2,1,2,6,283,"12, ECHALLON (VIEILLE RU","M",4625881,"566171",10
201600002206,16,5,20,1745,1,1,1,1,5,283,"","M",4624508,"570369",10
201600002207,16,6,15,415,5,2,3,1,3,283,"8, VAUGELAS (RUE PAS DE","M",4626644,"565716",10
201600002208,16,7,18,1615,1,2,1,1,6,283,"19, GAGARINE","M",4624440,"564520",10
201600002209,16,7,24,1125,1,1,1,1,6,283,"C.D. 13","M",4625286,"568719",10
201600002210,16,8,18,2155,5,2,3,1,1,31,"63b, FORGE  DE Nø     A","M",4625285,"563659",10
201600002211,16,10,11,1215,1,1,1,1,6,14,"CD 31","M",4629041,"565550",10
201600002212,16,11,3,1810,5,2,1,1,6,283,"27, HUGO (VICTOR)","",NA,NA,10
201600002213,16,11,30,1730,2,2,1,1,6,283,"10, CLEMENCEAU (RUE G. D","M",4625579,"565132",10
201600002214,16,1,15,1715,2,2,1,1,1,178,"rue du Val de Loir","M",4794500,"56800",720
201600002215,16,4,21,715,2,1,1,1,6,64,"","M",4786500,"74500",720
201600002216,16,5,21,1530,1,1,1,3,7,35,"","M",4784700,"72600",720
201600002217,16,7,1,1215,1,2,1,1,6,269,"2 avenue de kirchdorf","M",0,"0",720
201600002218,16,9,16,1345,1,1,1,3,6,303,"","M",4801400,"59600",720
201600002219,16,11,25,1845,2,1,1,1,3,204,"","M",0,"0",720
201600002220,16,6,18,1215,1,2,1,1,3,334,"Carrefour RD5 et RD 105","M",4819600,"-12800",720
201600002221,16,1,22,845,1,1,1,2,1,386,"","M",4802100,"28400",720
201600002222,16,2,29,2100,5,1,1,1,6,90,"","M",4807700,"48500",720
201600002223,16,3,4,1445,1,2,1,3,3,331,"VOIE DE LA LIBERTE","M",0,"0",720
201600002224,16,4,17,1845,1,1,4,1,3,172,"","M",4809700,"60000",720
201600002225,16,5,17,1900,1,1,1,1,6,300,"","M",4802900,"35800",720
201600002226,16,5,25,2300,3,1,1,1,6,172,"","M",4808700,"62000",720
201600002227,16,7,5,745,1,2,1,1,6,345,"lieu dit La vigne","M",4798000,"46300",720
201600002228,16,6,7,1330,1,1,6,1,7,386,"","M",0,"0",720
201600002229,16,7,21,1345,1,1,1,1,1,386,"","M",4800700,"28700",720
201600002230,16,7,20,745,1,1,1,1,6,224,"","M",4803000,"48900",720
201600002231,16,7,25,1345,1,1,1,1,7,271,"","M",4813800,"43800",720
201600002232,16,7,23,1815,1,2,1,1,7,363,"place du général leclerc","M",4811900,"52400",720
201600002233,16,8,19,1700,1,2,1,1,6,224,"lieu dit la route","M",0,"0",720
201600002234,16,8,22,1900,1,1,1,1,5,54,"","M",4800900,"36800",720
201600002235,16,9,27,1930,3,1,1,1,7,358,"","M",0,"0",720
201600002236,16,10,7,1400,1,2,1,1,1,300,"LA GRILLE DU PARC","M",0,"0",720
201600002237,16,10,23,230,3,1,1,1,1,358,"","M",0,"0",720
201600002238,16,11,9,1715,5,2,1,2,3,165,"Rue de MONTFORT","M",4807800,"42000",720
201600002239,16,11,15,1715,1,1,1,2,1,300,"","M",4803700,"38000",720
201600002240,16,11,11,2330,3,1,1,2,6,363,"","M",4813300,"53900",720
201600002241,16,12,9,1645,1,1,1,1,5,90,"","M",4804700,"46200",720
201600002242,16,12,16,1915,3,1,1,1,1,358,"","M",4805600,"51900",720
201600002243,16,12,18,1415,1,1,1,5,1,122,"","M",4807800,"54000",720
201600002244,16,1,21,1630,1,1,1,1,7,217,"","M",0,"0",720
201600002245,16,3,3,815,1,1,1,1,5,150,"","M",0,"0",720
201600002246,16,5,24,2100,1,1,6,1,3,310,"","M",0,"0",720
201600002247,16,6,12,400,3,1,1,8,1,329,"","M",0,"0",720
201600002248,16,7,6,800,1,1,1,1,4,217,"","M",0,"0",720
201600002249,16,7,12,1815,1,1,1,2,5,328,"","M",0,"0",720
201600002250,16,12,7,1715,2,2,6,1,3,329,"alphonse lavallée","M",0,"0",720
201600002251,16,2,29,815,1,1,1,1,1,247,"","M",0,"0",720
201600002252,16,5,3,1200,1,2,1,1,6,168,"2 rue malouin","M",0,"0",720
201600002253,16,5,8,1515,1,1,1,1,5,344,"","M",0,"0",720
201600002254,16,5,18,1915,1,1,1,1,5,346,"","M",0,"0",720
201600002255,16,5,27,1815,1,2,1,1,3,381,"18 route de louplande","M",4793500,"6800",720
201600002256,16,7,26,1400,1,1,2,1,3,257,"","M",4800900,"15700",720
201600002257,16,8,16,1000,1,1,6,1,3,253,"","M",0,"0",720
201600002258,16,8,30,715,2,1,1,1,3,253,"","M",0,"0",720
201600002259,16,9,9,2230,3,1,9,1,6,344,"","M",0,"0",720
201600002260,16,12,9,900,3,1,1,5,6,96,"","M",0,"0",720
201600002261,16,1,19,1800,1,2,1,1,6,154,"boulevard du québec","M",0,"0",720
201600002262,16,5,17,1330,1,1,1,1,3,154,"","M",0,"0",720
201600002263,16,7,2,100,3,1,1,1,3,154,"","M",4769000,"-6300",720
201600002264,16,7,17,15,3,1,1,1,2,154,"","M",4769800,"-11200",720
201600002265,16,7,24,1515,1,2,1,7,6,25,"Rue d'Anjou","M",4769200,"-17200",720
201600002266,16,10,19,1415,1,2,1,1,1,154,"allée des girouettes","M",4770100,"-7200",720
201600002267,16,10,11,1815,1,1,1,1,6,143,"","M",0,"0",720
201600002268,16,10,26,2200,3,1,1,1,7,221,"","M",4767300,"39900",720
201600002269,16,12,21,630,3,1,1,1,6,143,"","M",0,"0",720
201600002270,16,11,23,1815,3,1,1,2,3,228,"","M",4784500,"-23100",720
201600002271,16,1,4,1615,1,1,1,1,1,50,"","M",4798000,"-22400",720
201600002272,16,1,18,1130,1,1,1,2,6,22,"","M",4777900,"-21000",720
201600002273,16,2,15,1945,5,2,1,1,1,223,"carrefour 309 et D41","M",0,"0",720
201600002274,16,3,8,1930,3,1,1,1,5,50,"","M",4798800,"-22600",720
201600002275,16,4,20,1000,1,1,1,1,3,228,"","M",4782400,"-20200",720
201600002276,16,6,13,1400,1,1,1,1,1,22,"","M",4777500,"-14100",720
201600002277,16,6,26,1745,1,1,1,1,7,50,"","M",4798600,"-20900",720
201600002278,16,8,12,800,1,2,1,1,6,223,"56 rue du Maréchal Foch","M",4787100,"-9800",720
201600002279,16,8,12,2045,1,1,1,1,1,22,"","M",0,"0",720
201600002280,16,9,2,1145,1,2,1,1,2,179,"rue Victor HUGO","M",4781700,"-8000",720
201600002281,16,11,11,315,3,1,1,1,6,228,"LIEU DIT CREVE-COEUR","M",4784400,"-23800",720
201600002282,16,11,14,745,1,1,1,1,3,239,"","M",0,"0",720
201600002283,16,11,17,1830,3,1,1,8,1,44,"","M",4774100,"-5300",720
201600002284,16,11,22,1530,1,1,1,1,6,307,"","M",0,"0",720
201600002285,16,11,23,1545,1,1,1,1,7,179,"","M",4779900,"-8800",720
201600002286,16,1,8,1830,3,1,1,1,2,51,"","M",0,"0",720
201600002287,16,1,29,1530,1,1,1,1,1,117,"","M",0,"0",720
201600002288,16,3,29,845,1,1,1,9,3,117,"","M",0,"0",720
201600002289,16,4,13,1945,1,1,1,1,7,252,"","M",0,"0",720
201600002290,16,4,16,700,2,1,1,1,6,135,"","M",0,"0",720
201600002291,16,5,21,1400,1,1,1,1,7,13,"","M",0,"0",720
201600002292,16,6,5,1830,1,2,1,1,2,176,"","M",0,"0",720
201600002293,16,6,22,745,1,1,1,1,1,191,"","M",0,"0",720
201600002294,16,7,8,115,3,1,1,1,6,175,"","M",0,"0",720
201600002295,16,7,11,1530,1,1,1,1,2,51,"","M",0,"0",720
201600002296,16,7,8,900,1,1,1,1,3,175,"","M",0,"0",720
201600002297,16,8,1,1530,1,1,2,1,3,51,"","M",0,"0",720
201600002298,16,8,14,1730,1,1,1,1,1,51,"","M",0,"0",720
201600002299,16,8,26,1500,1,1,1,1,2,283,"","M",0,"0",720
201600002300,16,2,11,1900,2,1,1,1,6,264,"","M",0,"0",720
201600002301,16,3,10,1000,1,2,1,1,6,264,"48 rue du maine","M",0,"0",720
201600002302,16,3,11,1645,1,1,1,1,1,151,"","M",0,"0",720
201600002303,16,7,7,2045,1,2,1,1,1,244,"rue saint pierre","M",0,"0",720
201600002304,16,8,5,1700,1,2,1,1,3,264,"113 rue saint nicolas","M",0,"0",720
201600002305,16,11,22,1830,3,1,1,1,3,244,"","M",0,"0",720
201600002306,16,1,15,2230,3,1,1,1,6,104,"","M",0,"0",720
201600002307,16,5,5,715,1,1,1,1,3,39,"","M",0,"0",720
201600002308,16,5,16,445,3,1,1,1,6,112,"","M",0,"0",720
201600002309,16,7,1,1615,1,1,1,1,3,220,"","M",0,"0",720
201600002310,16,7,17,1615,1,1,1,1,6,317,"","M",0,"0",720
201600002311,16,8,23,800,1,1,4,1,2,148,"","M",0,"0",720
201600002312,16,8,30,930,1,1,1,1,1,39,"","M",0,"0",720
201600002313,16,8,27,1000,1,1,1,1,1,276,"","M",0,"0",720
201600002314,16,9,22,2015,1,2,1,1,7,180,"rue Coru","M",0,"0",720
201600002315,16,9,30,1930,2,1,1,1,1,295,"","M",0,"0",720
201600002316,16,10,31,900,1,1,1,1,4,276,"","M",0,"0",720
201600002317,16,10,31,1645,1,2,9,1,6,112,"34, rue du saosnois","M",0,"0",720
201600002318,16,11,11,1545,1,1,1,1,6,104,"","M",0,"0",720
201600002319,16,11,14,1845,5,2,1,1,3,39,"43 avenue du 08 mai 1945","M",0,"0",720
201600002320,16,11,24,1315,1,2,1,1,7,180,"Rue Ernest Renan","M",0,"0",720
201600002321,16,11,23,1745,3,1,2,8,3,313,"","M",0,"0",720
201600002322,16,12,1,945,1,2,1,1,6,354,"rue du parc","M",0,"0",720
201600002323,16,12,2,1530,1,2,1,1,2,180,"rue Eugène Dubouillon","M",0,"0",720
201600002324,16,12,2,1845,3,1,1,1,3,295,"","M",0,"0",720
201600002325,16,9,7,845,1,1,1,1,2,39,"","M",0,"0",720
201600002326,16,9,25,1700,1,2,1,1,3,132,"Av du Gle de Gaulle","M",0,"0",720
201600002327,16,11,4,1000,1,2,1,2,5,132,"rue des Calots","M",0,"0",720
201600002328,16,11,12,1400,1,2,9,8,6,132,"88 avenue de verdun","M",0,"0",720
201600002329,16,1,30,2345,3,1,1,2,2,82,"","M",0,"0",720
201600002330,16,2,13,1615,1,1,2,2,3,137,"","M",0,"0",720
201600002331,16,2,23,1800,1,2,9,1,5,308,"rue de roselet","M",0,"0",720
201600002332,16,3,26,930,1,1,1,1,6,137,"","M",0,"0",720
201600002333,16,4,15,2145,3,1,1,1,3,186,"","M",0,"0",720
201600002334,16,5,9,1515,1,1,1,1,1,254,"","M",0,"0",720
201600002335,16,6,6,800,1,2,1,1,3,29,"7 rue henri de Navarre","M",0,"0",720
201600002336,16,12,1,2315,3,1,1,5,6,152,"","M",0,"0",720
201600002337,16,12,22,1015,1,2,1,1,7,138,"7 ave Charles De Gaulle","M",0,"0",720
201600002338,16,12,30,1945,5,1,6,5,6,305,"","M",0,"0",720
201600002339,16,5,9,1515,1,1,1,1,1,288,"LA MICHELIERE","M",4647121,"-164927",850
201600002340,16,5,13,815,1,1,1,1,1,52,"","M",4661269,"-162895",850
201600002341,16,4,6,1230,1,1,1,1,2,46,"","M",4666347,"-128082",850
201600002342,16,6,22,1930,1,1,1,1,1,73,"LA FRISE","M",4650407,"-119782",850
201600002343,16,7,22,1115,1,1,1,1,1,213,"PIED DORE","M",4658535,"-135346",850
201600002344,16,9,13,1830,1,1,1,2,6,46,"PONT DE LA GOURDINE","M",4661903,"-130876",850
201600002345,16,10,22,1315,1,1,1,1,2,8,"","M",4662700,"-144146",850
201600002346,16,11,2,1200,1,1,1,1,3,69,"","M",4665433,"-150255",850
201600002347,16,3,10,700,5,2,1,2,3,165,"10 rue Nationale","M",4679592,"-112744",850
201600002348,16,3,20,1715,1,1,2,1,3,220,"MONTSIRON","M",4673095,"-104611",850
201600002349,16,6,19,1545,1,1,1,1,3,89,"Les Guéronières","M",4672667,"-131542",850
201600002350,16,6,22,1630,1,1,1,1,1,276,"Les Garnaudières du Haut","M",4673265,"-108092",850
201600002351,16,7,2,2000,1,1,1,1,6,246,"LE CHENE ROND","M",4671067,"-118489",850
201600002352,16,8,22,1900,1,1,1,1,3,212,"Les Lombardières","M",4679774,"-117269",850
201600002353,16,9,23,645,2,1,1,5,1,51,"LA MADELEINERIE","M",4670452,"-106194",850
201600002354,16,12,2,1545,1,1,1,7,1,51,"","M",4667240,"-108428",850
201600002355,16,12,16,1745,2,1,6,1,1,51,"GIRATOIRE DE PUYBELLIARD","M",4670460,"-103628",850
201600002356,16,2,6,115,3,1,1,1,6,17,"L’AUBEPINE","M",4690509,"-109882",850
201600002357,16,2,7,1400,1,1,1,1,6,153,"","M",4680826,"-102670",850
201600002358,16,2,4,2000,5,2,1,2,3,38,"Rue Lattre de Tassigny","M",4688901,"-132145",850
201600002359,16,2,27,515,3,2,9,1,6,301,"13 RUE DU VIEUX CHÂTEAU","M",4682679,"-112463",850
201600002360,16,3,3,2045,5,2,6,3,3,109,"rond point du bignon","M",4687146,"-102745",850
201600002361,16,3,29,1800,1,1,1,2,7,38,"","M",4685872,"-130683",850
201600002362,16,4,27,705,2,1,1,1,3,38,"La Guère","M",4688742,"-131076",850
201600002363,16,5,5,1215,1,1,1,1,6,82,"LA BAUFRE","M",4687471,"-87465",850
201600002364,16,7,20,1900,1,1,1,1,1,215,"CROIX RAMBAUD","M",4687104,"-115611",850
201600002365,16,10,29,1230,1,1,1,1,5,109,"","M",4682510,"-101252",850
201600002366,16,10,29,1900,3,1,1,1,7,82,"L'Aufraire","M",4687825,"-88568",850
201600002367,16,12,5,915,1,2,6,1,6,109,"AVENUE DE LA MAINE","M",4687484,"-102475",850
201600002368,16,12,6,1215,1,2,1,1,3,109,"RUE NATIONALE","M",4687046,"-101072",850
201600002369,16,12,24,1815,3,1,1,2,7,215,"","M",4688338,"-114237",850
201600002370,16,2,6,1,3,1,1,1,1,39,"RUE SAINT ELOI","M",4700905,"-119446",850
201600002371,16,2,29,1345,1,1,1,1,3,107,"LA CARRIERE","M",4695538,"-122578",850
201600002372,16,3,8,1845,1,2,6,1,3,146,"BD V. ANSQUER-RUE 8 MAI","M",4697021,"-130752",850
201600002373,16,4,8,1045,1,2,9,1,6,295,"9 rue Ferdi. Jauffrineau","M",4698485,"-123072",850
201600002374,16,4,17,30,3,1,1,1,7,217,"","M",4696508,"-130461",850
201600002375,16,5,4,1740,1,1,3,1,3,190,"LA PLITIERE","M",4695598,"-146763",850
201600002376,16,6,5,1715,1,2,1,1,1,217,"La Migeonnière","M",4695064,"-129706",850
201600002377,16,6,21,1445,1,1,1,1,7,197,"LES ARCIS","M",4691626,"-141466",850
201600002378,16,7,18,2000,2,1,1,1,3,21,"LEMERIERE","M",4705247,"-128240",850
201600002379,16,7,22,745,1,2,1,1,3,217,"RUE DES GRANDS MOULINS","M",4693889,"-127995",850
201600002380,16,7,27,2315,4,1,1,1,7,76,"LA VIOLETTE","M",4705719,"-123473",850
201600002381,16,8,5,1815,1,1,1,7,5,224,"","M",4702131,"-133734",850
201600002382,16,8,22,1400,1,1,1,1,6,108,"LA TUILERIE","M",4689790,"-138462",850
201600002383,16,8,28,2030,1,1,1,1,3,21,"","M",4703753,"-126624",850
201600002384,16,9,8,700,2,1,1,1,1,190,"","M",4692275,"-153331",850
201600002385,16,9,30,645,5,2,1,1,3,108,"Maréchal de Tassigny","M",4690864,"-137665",850
201600002386,16,10,6,1015,1,1,1,1,5,76,"La Pénissière Douillard","M",4704425,"-125053",850
201600002387,16,10,10,1800,1,1,1,1,7,272,"La Gendellière","M",4689751,"-140389",850
201600002388,16,12,15,1915,3,1,9,5,2,217,"","M",4692347,"-125252",850
201600002389,16,8,3,1800,1,1,1,1,5,302,"LA MAISON NEUVE","M",4695609,"-97756",850
201600002390,16,10,1,1415,1,1,1,2,7,240,"VC du Poupet","M",4692304,"-87522",850
201600002391,16,10,3,1215,1,1,1,1,3,119,"La Fourcherie","M",4699320,"-112505",850
201600002392,16,1,14,1630,2,1,1,1,3,178,"La Retellière","M",4675028,"-153905",850
201600002393,16,1,26,700,5,2,1,5,3,19,"LE CHAMP DU BOIS","M",4679835,"-143734",850
201600002394,16,2,11,1030,1,2,7,7,6,3,"PLACE DE L'EGLISE","M",4673950,"-160855",850
201600002395,16,2,28,2215,3,1,1,1,2,19,"","M",4677093,"-142984",850
201600002396,16,3,21,830,1,1,1,1,3,178,"2 RUE DU SEJOUR","M",4674346,"-143457",850
201600002397,16,3,25,1130,1,2,9,1,3,3,"D948","M",4673691,"-161949",850
201600002398,16,4,10,450,3,1,1,1,6,3,"","M",4673275,"-160908",850
201600002399,16,4,24,1545,1,2,1,1,7,300,"7 rue du Stade","M",4660013,"-66850",850
201600002400,16,5,3,1000,1,1,9,1,3,3,"LA CHARRIE","M",4672260,"-164194",850
201600002401,16,6,13,1445,1,1,1,3,6,178,"LE BEIGNON JAUFFRIT","M",4676393,"-147180",850
201600002402,16,8,9,900,1,2,6,7,1,3,"Giratoire de la gare","M",4673825,"-160375",850
201600002403,16,8,29,25,3,1,1,1,6,129,"","M",4683735,"-148811",850
201600002404,16,9,8,1645,1,1,1,1,1,19,"","M",4677226,"-140919",850
201600002405,16,9,9,915,2,1,1,7,1,300,"La Babinière","M",4669886,"-157140",850
201600002406,16,9,20,2015,2,1,1,1,5,300,"LES TESSONNIERES","M",4668312,"-158369",850
201600002407,16,10,6,1845,1,1,2,1,3,3,"Route de Martinet","M",4670155,"-165737",850
201600002408,16,10,13,1700,1,1,1,1,3,300,"La Guilmandière","M",4668231,"-149881",850
201600002409,16,11,8,1530,1,2,1,1,6,3,"121 route du poiré","M",4674032,"-159187",850
201600002410,16,12,25,1900,3,1,6,1,6,19,"LES BROSSES","M",4679678,"-144460",850
201600002411,16,12,27,1315,1,2,1,1,6,155,"RUE CLAIR BOCAGE","M",4670602,"-143017",850
201600002412,16,5,5,1800,1,2,1,1,6,126,"LA TETE NOIRE","M",4647106,"-85616",850
201600002413,16,7,22,1545,1,1,1,7,1,92,"","M",4645050,"-81563",850
201600002414,16,10,10,700,3,1,1,1,3,299,"","M",4639313,"-87294",850
201600002415,16,12,24,230,5,2,1,1,6,92,"22 RUE DE GENEVE","M",4647077,"-80188",850
201600002416,16,12,29,1945,5,2,1,1,3,92,"111 RUE DE LA REPUBLIQUE","M",4646310,"-79681",850
201600002417,16,4,13,1345,1,2,1,1,1,128,"rue du pont gentilz","M",4645189,"-116647",850
201600002418,16,5,13,1530,1,1,1,1,7,255,"LES PRISES DES CORSIVES","M",4632350,"-123418",850
201600002419,16,5,16,530,2,2,1,1,6,255,"2 RUE DU BEAU MANTEAU","M",4634859,"-126078",850
201600002420,16,7,2,1600,1,1,1,1,1,128,"BASSES CHAUMES","M",0,"0",850
201600002421,16,7,8,1215,1,1,1,1,2,216,"LES QUATRE CHEMINS","M",4646554,"-110821",850
201600002422,16,8,11,1710,1,1,1,1,6,104,"Le Clos Vieux","M",4639238,"-134894",850
201600002423,16,10,4,1145,1,2,1,1,6,128,"55 Av M.De Lattre Tas.","M",4645582,"-115779",850
201600002424,16,12,19,645,3,1,1,1,7,185,"LA RENARDIERE","M",4639228,"-107228",850
201600002425,16,8,7,830,1,2,1,1,7,168,"","M",4641341,"-68234",850
201600002426,16,9,6,1715,1,1,1,1,6,143,"Les Coutres","M",4653459,"-71184",850
201600002427,16,10,16,1245,1,1,1,1,7,92,"","M",4644232,"-78423",850
201600002428,16,11,21,1345,1,1,1,1,1,94,"LA PIBOLIERE","M",4650831,"-70028",850
201600002429,16,11,25,1030,1,1,1,2,3,265,"","M",4640250,"-72273",850
201600002430,16,12,17,115,3,1,1,1,6,28,"GUINEFOLLE","M",4639862,"-70701",850
201600002431,16,3,10,1400,1,1,2,1,3,14,"","M",4667809,"-91555",850
201600002432,16,3,31,2145,5,2,1,1,1,254,"AVENUE DE LA SEVRE","M",4679430,"-73170",850
201600002433,16,4,2,2045,3,1,1,1,1,229," l’Hermenardière","M",4660013,"-66850",850
201600002434,16,5,4,1830,1,1,1,1,1,289,"LA MORELIERE","M",4666452,"-74538",850
201600002435,16,6,17,2145,2,1,1,1,3,145,"Le Bois Tiffrais","M",4675139,"-91529",850
201600002436,16,6,27,1800,1,2,1,1,1,182,"20 rue Joachim ROUAULT","M",4677945,"-83977",850
201600002437,16,7,1,2130,2,1,1,2,7,37,"LA COUSSAIE","M",4664363,"-68104",850
